id,year,issue_d,final_d,emp_length_int,home_ownership,home_ownership_cat,income_category,annual_inc,income_cat,loan_amount,term,term_cat,application_type,application_type_cat,purpose,purpose_cat,interest_payments,interest_payment_cat,loan_condition,loan_condition_cat,interest_rate,grade,grade_cat,dti,total_pymnt,total_rec_prncp,recoveries,installment,region
62409901.0,2015.0,01/10/2015,1112015.0,10.0,RENT,1.0,Low,40000.0,1.0,3000.0, 36 months,1.0,INDIVIDUAL,1.0,,1.0,High,2.0,Good Loan,0.0,,,3.0,7.95,3007.78,3000.0,0.0,101.56,Northern-Irl
50093191.0,2015.0,01/06/2015,1122015.0,8.0,,3.0,Medium,110000.0,2.0,21000.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,13.33,C,3.0,10.63,4295.56,2946.64,0.0,710.92,Northern-Irl
66526169.0,2015.0,01/12/2015,1012016.0,0.5,,1.0,Low,72000.0,1.0,6500.0, 36 months,1.0,INDIVIDUAL,1.0,,9.0,High,2.0,Good Loan,0.0,15.41,D,4.0,8.32,0.0,0.0,0.0,226.64,leinster
36099823.0,2014.0,01/11/2014,1012016.0,0.5,,1.0,Low,57000.0,1.0,7500.0, 36 months,1.0,INDIVIDUAL,1.0,credit_card,1.0,Low,1.0,Good Loan,0.0,6.49,,1.0,21.07,3216.75,2773.43,0.0,229.84,ulster
12806438.0,2014.0,01/03/2014,1012016.0,6.05,OWN,2.0,Low,22000.0,1.0,9600.0, 36 months,1.0,INDIVIDUAL,1.0,,1.0,,2.0,Good Loan,0.0,13.65,C,3.0,28.15,6856.08,5121.29,0.0,326.48,leinster
1567592.0,2012.0,01/10/2012,1112014.0,2.0,,1.0,Low,35000.0,1.0,11875.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Bad Loan,1.0,12.12,B,2.0,6.79,10453.37,7781.39,575.62,395.11,ulster
,2015.0,01/08/2015,1012016.0,10.0,,1.0,Low,28000.0,1.0,8000.0, 36 months,1.0,INDIVIDUAL,,,,Low,1.0,Good Loan,0.0,,B,2.0,14.96,998.17,795.39,0.0,251.36,Northern-Irl
6937298.0,2013.0,01/09/2013,1012016.0,2.0,MORTGAGE,3.0,Low,100000.0,1.0,12000.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,Low,1.0,Good Loan,0.0,8.9,,1.0,18.34,10665.82,9048.44,0.0,381.04,ulster
50004162.0,2015.0,01/06/2015,1012016.0,8.0,RENT,1.0,Low,47000.0,1.0,13175.0, 60 months,2.0,INDIVIDUAL,1.0,,6.0,,2.0,Good Loan,0.0,16.55,D,4.0,34.22,2281.93,1040.13,0.0,324.26,ulster
58583280.0,2015.0,01/08/2015,1122015.0,6.0,,3.0,Low,65000.0,1.0,19000.0, 60 months,2.0,INDIVIDUAL,1.0,,1.0,High,2.0,Good Loan,0.0,13.33,,3.0,22.16,1728.05,912.96,0.0,435.53,cannught
34934747.0,2014.0,01/11/2014,1072015.0,1.0,,3.0,Low,75000.0,1.0,5350.0, 36 months,1.0,INDIVIDUAL,1.0,,4.0,High,2.0,Good Loan,0.0,15.59,D,4.0,11.25,5845.87,5350.0,0.0,187.01,Northern-Irl
4558579.0,2013.0,01/05/2013,1072015.0,6.05,,1.0,Low,33500.0,1.0,10625.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Bad Loan,1.0,,B,2.0,29.66,9062.29,7311.0,0.0,348.56,Northern-Irl
37780744.0,2014.0,01/12/2014,1122015.0,5.0,,1.0,Low,70000.0,1.0,30000.0, 36 months,1.0,INDIVIDUAL,1.0,credit_card,,High,2.0,Good Loan,0.0,13.66,C,3.0,15.41,12221.91,8676.59,0.0,1020.39,Northern-Irl
,2010.0,01/06/2010,1032013.0,7.0,,3.0,Low,48000.0,1.0,12000.0, 60 months,2.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,17.19,,5.0,19.43,16443.52,12000.0,0.0,299.46,ulster
60830614.0,2015.0,01/09/2015,1122015.0,0.5,,1.0,Low,46000.0,1.0,10000.0, 60 months,2.0,INDIVIDUAL,1.0,,1.0,Low,1.0,Good Loan,0.0,12.29,C,3.0,22.44,664.93,368.26,0.0,223.92,Northern-Irl
36138431.0,2014.0,01/11/2014,1122015.0,10.0,,3.0,Low,85000.0,1.0,17000.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,16.49,,4.0,24.57,7807.83,5201.72,0.0,601.8,Northern-Irl
51466290.0,2015.0,01/06/2015,1012016.0,1.0,,1.0,Low,9360.0,1.0,4675.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,27.88,,7.0,22.69,1370.54,634.09,0.0,193.08,cannught
61352780.0,2015.0,01/10/2015,1012016.0,10.0,,3.0,Low,100000.0,1.0,, 60 months,2.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,14.65,C,3.0,14.86,1050.09,519.21,0.0,354.1,munster
30665777.0,2014.0,01/10/2014,1012016.0,6.0,,3.0,Medium,123000.0,2.0,21000.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,Low,1.0,Good Loan,0.0,11.67,,2.0,16.28,10399.38,7871.66,0.0,694.2,cannught
11965029.0,2014.0,01/03/2014,1012016.0,0.5,,3.0,Low,67000.0,1.0,12000.0, 36 months,1.0,INDIVIDUAL,1.0,,2.0,Low,1.0,Good Loan,0.0,12.99,B,2.0,8.83,8893.94,6774.38,0.0,404.27,ulster
61440521.0,2015.0,01/10/2015,1012016.0,4.0,RENT,1.0,Low,60000.0,1.0,9600.0, 36 months,1.0,INDIVIDUAL,1.0,home_improvement,7.0,Low,1.0,Good Loan,0.0,10.99,,2.0,15.0,936.89,685.23,0.0,314.25,leinster
12926040.0,2014.0,01/04/2014,1012016.0,10.0,MORTGAGE,3.0,Low,82000.0,1.0,8000.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,Low,1.0,Good Loan,0.0,11.99,,2.0,10.23,5579.28,4316.23,0.0,265.68,munster
36251506.0,2014.0,01/12/2014,1012016.0,0.5,,3.0,Low,65000.0,1.0,8800.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Good Loan,0.0,6.49,A,1.0,25.59,3499.49,2982.7,0.0,269.68,leinster
46764516.0,2015.0,01/04/2015,1122015.0,4.0,,1.0,Low,50000.0,1.0,6000.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Good Loan,0.0,10.99,B,2.0,20.19,1567.62,1168.63,0.0,196.41,leinster
889314.0,2011.0,01/09/2011,1102014.0,10.0,,3.0,Medium,140000.0,2.0,15000.0, 60 months,2.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Good Loan,0.0,10.65,B,2.0,13.95,18576.20977,15000.0,0.0,323.53,munster
4144714.0,2013.0,01/04/2013,1092015.0,5.0,MORTGAGE,3.0,Low,78000.0,1.0,8050.0, 36 months,1.0,INDIVIDUAL,1.0,credit_card,1.0,Low,1.0,Bad Loan,1.0,11.14,,2.0,3.63,7658.11,6268.14,0.0,264.09,ulster
6837234.0,2013.0,01/08/2013,1122015.0,1.0,,3.0,Low,60000.0,1.0,12000.0, 60 months,2.0,INDIVIDUAL,1.0,credit_card,1.0,High,2.0,Good Loan,0.0,19.52,,4.0,15.92,8810.5,4196.3,0.0,314.74,cannught
61036990.0,2015.0,01/10/2015,1012016.0,0.5,,1.0,Low,46000.0,1.0,8500.0, 36 months,1.0,INDIVIDUAL,1.0,,1.0,High,2.0,Good Loan,0.0,13.33,C,3.0,5.32,850.69,586.48,0.0,287.76,Northern-Irl
14708879.0,2014.0,01/04/2014,1062015.0,10.0,OWN,2.0,Low,54000.0,1.0,7000.0, 36 months,1.0,INDIVIDUAL,1.0,,7.0,High,2.0,Bad Loan,1.0,15.31,C,3.0,24.98,3024.76,2024.85,0.0,243.73,leinster
5618589.0,2013.0,01/06/2013,1022015.0,3.0,,1.0,Low,28000.0,1.0,7200.0, 36 months,1.0,INDIVIDUAL,1.0,,1.0,Low,1.0,Bad Loan,1.0,12.12,B,2.0,24.56,5424.46,3675.44,635.74,239.56,leinster
57649043.0,2015.0,01/08/2015,1122015.0,10.0,,3.0,Medium,114000.0,2.0,35000.0, 60 months,2.0,INDIVIDUAL,1.0,other,4.0,High,2.0,Good Loan,0.0,18.55,,5.0,13.31,3561.05,1466.52,0.0,899.28,cannught
5773791.0,2013.0,01/07/2013,1062015.0,4.0,MORTGAGE,3.0,Medium,145000.0,2.0,14000.0, 36 months,1.0,INDIVIDUAL,1.0,,1.0,,1.0,Good Loan,0.0,8.9,,1.0,11.28,15734.83751,14000.0,0.0,444.55,leinster
10122915.0,2014.0,01/01/2014,1022015.0,10.0,RENT,1.0,Low,60000.0,1.0,25975.0, 60 months,2.0,INDIVIDUAL,1.0,,6.0,High,2.0,Bad Loan,1.0,20.5,E,5.0,16.05,13140.8,3629.29,4100.21,695.43,ulster
62002617.0,2015.0,01/11/2015,1012016.0,10.0,,3.0,Medium,130000.0,2.0,24000.0, 60 months,2.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,14.33,C,3.0,25.68,1086.91,555.22,0.0,562.56,munster
3355021.0,2013.0,01/02/2013,1012016.0,4.0,,3.0,Low,86000.0,1.0,16000.0, 60 months,2.0,INDIVIDUAL,1.0,home_improvement,7.0,High,2.0,Good Loan,0.0,15.8,,3.0,7.79,13554.08,7791.31,0.0,387.4,ulster
8954867.0,2013.0,01/11/2013,1012016.0,10.0,,3.0,Low,65000.0,1.0,, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,Low,1.0,Good Loan,0.0,12.99,,2.0,18.7,13474.19,10437.46,0.0,539.03,cannught
5607034.0,2013.0,01/06/2013,1092015.0,9.0,MORTGAGE,3.0,Low,73000.0,1.0,23500.0, 60 months,2.0,INDIVIDUAL,1.0,,1.0,High,2.0,Good Loan,0.0,22.47,,5.0,22.61,33988.08,23500.0,0.0,655.34,cannught
1306275.0,2012.0,01/06/2012,1102013.0,0.5,,3.0,Medium,163200.0,2.0,35000.0, 60 months,2.0,INDIVIDUAL,1.0,,7.0,High,2.0,Good Loan,0.0,13.67,B,2.0,3.8,40777.68,35000.01,0.0,808.42,leinster
54373452.0,2015.0,01/07/2015,1012016.0,10.0,,1.0,Low,60000.0,1.0,20000.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Good Loan,0.0,12.69,C,3.0,22.46,4011.3,2830.31,0.0,670.9,ulster
66665674.0,2015.0,01/12/2015,1012016.0,2.0,,1.0,Low,43883.0,1.0,14400.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Good Loan,0.0,11.99,,3.0,32.55,459.04,334.34,0.0,478.22,leinster
13166499.0,2014.0,01/03/2014,1072014.0,0.5,,3.0,Low,90000.0,1.0,18000.0, 36 months,1.0,INDIVIDUAL,1.0,credit_card,1.0,Low,1.0,Good Loan,0.0,7.62,,1.0,8.24,18334.38,,0.0,560.91,ulster
63144475.0,2015.0,01/10/2015,1122015.0,4.0,,3.0,Low,80000.0,1.0,17000.0, 60 months,2.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,17.86,,4.0,10.31,843.93,357.41,0.0,430.4,ulster
1421458.0,2012.0,01/07/2012,1082015.0,2.0,RENT,1.0,Low,48000.0,1.0,19000.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,,1.0,Good Loan,0.0,12.12,B,2.0,22.3,22756.01896,19000.0,0.0,632.17,cannught
64987911.0,2015.0,01/11/2015,1012016.0,2.0,MORTGAGE,3.0,Low,32000.0,1.0,11500.0, 60 months,2.0,INDIVIDUAL,1.0,,7.0,High,2.0,Good Loan,0.0,21.99,,6.0,15.08,621.07,215.6,0.0,317.56,cannught
19607379.0,2014.0,01/06/2014,1012016.0,2.0,RENT,1.0,Low,40040.0,1.0,12525.0, 60 months,2.0,INDIVIDUAL,1.0,,7.0,High,2.0,Good Loan,0.0,25.83,G,7.0,15.02,6727.5,2260.44,,373.75,Northern-Irl
3925605.0,2013.0,01/04/2013,1082015.0,10.0,RENT,1.0,Low,46600.0,1.0,20950.0, 60 months,2.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Bad Loan,1.0,16.29,C,3.0,30.46,14349.4,7711.4,0.0,512.7,Northern-Irl
8640131.0,2014.0,01/01/2014,1112015.0,10.0,,3.0,Medium,117000.0,2.0,7800.0, 36 months,1.0,INDIVIDUAL,1.0,credit_card,1.0,Low,1.0,Good Loan,0.0,11.99,,2.0,25.28,9055.39,7800.0,0.0,259.04,leinster
12385957.0,2014.0,01/02/2014,1012016.0,7.0,OWN,2.0,Low,65000.0,1.0,20000.0, 36 months,1.0,INDIVIDUAL,1.0,credit_card,1.0,Low,1.0,Good Loan,0.0,10.99,,2.0,25.61,14402.96,11434.46,0.0,654.68,Northern-Irl
57814362.0,2015.0,01/08/2015,1122015.0,3.0,RENT,1.0,Low,65000.0,1.0,11000.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,Low,1.0,Good Loan,0.0,9.99,B,2.0,25.07,1443.98,1066.48,0.0,354.89,ulster
7061096.0,2014.0,01/03/2014,1012015.0,10.0,MORTGAGE,3.0,Medium,120000.0,2.0,8000.0, 36 months,1.0,INDIVIDUAL,1.0,home_improvement,7.0,Low,1.0,Good Loan,0.0,,A,1.0,14.19,8332.85,8000.0,0.0,245.63,leinster
1422994.0,2012.0,01/08/2012,1042015.0,1.0,MORTGAGE,3.0,Low,44345.0,1.0,16000.0, 60 months,2.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,17.27,C,3.0,17.48,21997.12475,16000.0,0.0,399.97,cannught
39249467.0,2015.0,01/01/2015,1122015.0,0.5,,1.0,Low,40000.0,1.0,5300.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Good Loan,0.0,12.39,,3.0,6.12,1943.68,1417.03,0.0,177.03,cannught
5024855.0,2013.0,01/05/2013,1012016.0,10.0,MORTGAGE,3.0,Medium,120000.0,2.0,19200.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,15.31,,3.0,14.29,21390.92,16608.75,0.0,668.5,ulster
51126157.0,2015.0,01/06/2015,1012016.0,10.0,,3.0,Low,60000.0,1.0,6000.0, 36 months,1.0,INDIVIDUAL,1.0,,1.0,High,2.0,Good Loan,0.0,15.61,,4.0,10.0,1458.12,958.96,0.0,209.79,munster
34703201.0,2014.0,01/11/2014,1102015.0,10.0,MORTGAGE,3.0,Medium,145000.0,2.0,24000.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Good Loan,0.0,7.49,A,1.0,15.19,25457.79,24000.0,0.0,746.44,Northern-Irl
55088820.0,2015.0,01/07/2015,1012016.0,0.5,,2.0,High,475000.0,3.0,35000.0, 60 months,2.0,INDIVIDUAL,1.0,credit_card,1.0,High,2.0,Good Loan,0.0,13.33,,3.0,10.64,4787.82,2550.92,0.0,802.29,Northern-Irl
497770.0,2010.0,01/03/2010,1042013.0,6.05,MORTGAGE,3.0,Low,85000.0,1.0,6000.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Good Loan,0.0,9.88,B,2.0,9.28,6955.25,6000.0,0.0,193.27,ulster
44515144.0,2015.0,01/04/2015,1012016.0,1.0,RENT,1.0,Low,80000.0,1.0,7000.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,Low,1.0,Good Loan,0.0,6.92,A,1.0,29.3,1940.32,1616.64,0.0,215.89,cannught
40461559.0,2015.0,01/02/2015,1012016.0,0.5,,1.0,Low,22880.0,1.0,2400.0, 36 months,1.0,INDIVIDUAL,1.0,car,2.0,Low,1.0,Good Loan,0.0,12.99,,3.0,17.73,887.73,637.44,0.0,80.86,leinster
58001134.0,2015.0,01/08/2015,1012016.0,1.0,RENT,1.0,Low,18000.0,1.0,3550.0, 36 months,1.0,INDIVIDUAL,1.0,other,4.0,High,2.0,Good Loan,0.0,17.86,,4.0,28.2,633.46,387.69,0.0,128.1,leinster
35126560.0,2014.0,01/12/2014,1012016.0,7.0,RENT,1.0,Low,59000.0,1.0,16000.0, 36 months,1.0,INDIVIDUAL,1.0,,1.0,Low,1.0,Good Loan,0.0,11.99,,2.0,26.46,6897.02,5129.81,0.0,531.36,ulster
35084791.0,2014.0,01/11/2014,1112015.0,8.0,MORTGAGE,3.0,Low,57000.0,1.0,, 36 months,1.0,INDIVIDUAL,1.0,,1.0,Low,1.0,Good Loan,0.0,,,2.0,15.22,20983.01,19000.0,0.0,626.01,leinster
1407693.0,2012.0,01/07/2012,1102013.0,10.0,,3.0,Low,52450.0,1.0,20675.0, 60 months,2.0,INDIVIDUAL,1.0,,1.0,High,2.0,Bad Loan,1.0,23.63,,6.0,26.15,11384.16,3154.25,2549.31,590.35,ulster
33420687.0,2014.0,01/10/2014,1012016.0,5.0,,3.0,Low,72500.0,1.0,, 60 months,2.0,INDIVIDUAL,1.0,,1.0,High,2.0,Good Loan,0.0,13.35,,3.0,26.8,9609.47,5334.29,0.0,687.98,munster
7045137.0,2013.0,01/10/2013,1012016.0,,RENT,1.0,Low,50000.0,1.0,13200.0, 60 months,2.0,INDIVIDUAL,1.0,,6.0,,2.0,Good Loan,0.0,16.2,C,3.0,24.05,8705.07,4660.52,0.0,322.41,munster
44493288.0,2015.0,01/04/2015,1012016.0,5.0,MORTGAGE,3.0,Medium,110000.0,2.0,, 36 months,1.0,INDIVIDUAL,1.0,,1.0,Low,1.0,Good Loan,0.0,8.18,B,2.0,19.93,9849.88,7964.67,0.0,1099.69,leinster
1392446.0,2012.0,01/07/2012,1072015.0,1.0,,1.0,Low,45000.0,1.0,4600.0, 36 months,1.0,INDIVIDUAL,1.0,other,4.0,Low,1.0,Good Loan,0.0,13.11,B,2.0,2.96,5587.263881,4600.0,0.0,155.24,munster
2644635.0,2012.0,01/12/2012,1032013.0,0.5,,3.0,Low,78000.0,1.0,10000.0, 36 months,1.0,INDIVIDUAL,1.0,other,4.0,High,2.0,Good Loan,0.0,17.77,,4.0,2.34,10293.34,10000.0,0.0,360.38,munster
59229905.0,2015.0,01/08/2015,1012016.0,10.0,,1.0,Low,79000.0,1.0,24000.0, 60 months,2.0,INDIVIDUAL,1.0,,1.0,High,2.0,Good Loan,0.0,15.61,,4.0,16.35,2293.91,1086.9,0.0,578.68,ulster
61338206.0,2015.0,01/10/2015,1012016.0,10.0,,1.0,Low,,1.0,10800.0, 60 months,2.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,19.19,E,5.0,33.64,820.84,330.98,0.0,281.29,ulster
36301543.0,2014.0,01/12/2014,1012016.0,10.0,,3.0,Low,62000.0,1.0,22000.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,13.66,C,3.0,26.77,9694.38,6933.17,0.0,748.29,cannught
38700497.0,2015.0,01/01/2015,1062015.0,5.0,,3.0,Medium,120000.0,2.0,28000.0, 36 months,1.0,INDIVIDUAL,1.0,,1.0,Low,1.0,Good Loan,0.0,6.03,A,1.0,12.99,28568.35,28000.0,0.0,852.2,ulster
13346952.0,2014.0,01/04/2014,1102015.0,1.0,MORTGAGE,,Medium,150000.0,2.0,35000.0, 60 months,2.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,25.8,G,7.0,10.04,47570.32,35000.0,0.0,1043.78,leinster
28863791.0,2014.0,01/10/2014,1012016.0,6.0,,1.0,Low,90000.0,1.0,12000.0, 60 months,2.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,15.61,,4.0,30.94,4340.1,2191.26,0.0,289.34,Northern-Irl
67215904.0,2015.0,01/12/2015,1012016.0,2.0,,2.0,Low,59868.0,1.0,18000.0, 36 months,1.0,INDIVIDUAL,1.0,,1.0,Low,1.0,Good Loan,0.0,6.89,A,1.0,22.17,0.0,0.0,0.0,554.89,munster
40513445.0,2015.0,01/02/2015,1012016.0,10.0,MORTGAGE,3.0,Medium,159650.0,2.0,5000.0, 36 months,1.0,INDIVIDUAL,1.0,,,Low,1.0,Good Loan,0.0,7.89,A,1.0,24.46,1718.54,1404.68,0.0,156.43,Northern-Irl
60636123.0,2015.0,01/09/2015,1012016.0,2.0,RENT,1.0,Low,32000.0,1.0,6000.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,,1.0,Good Loan,0.0,11.53,,2.0,31.06,784.11,569.34,0.0,197.95,cannught
1318212.0,2012.0,01/06/2012,1062015.0,4.0,,3.0,Low,90000.0,1.0,29700.0, 36 months,1.0,INDIVIDUAL,1.0,home_improvement,7.0,High,2.0,Good Loan,0.0,17.27,,4.0,22.21,38262.37881,29700.0,0.0,1062.89,ulster
36271333.0,2015.0,01/01/2015,1012016.0,5.0,RENT,1.0,Low,35000.0,1.0,13000.0, 60 months,2.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,15.99,,4.0,30.9,3769.74,1844.5,0.0,316.07,leinster
32438984.0,2014.0,01/10/2014,1122015.0,2.0,,2.0,Low,89000.0,1.0,4800.0, 36 months,1.0,INDIVIDUAL,1.0,credit_card,1.0,Low,1.0,Good Loan,0.0,7.12,,1.0,13.71,3574.92,3270.81,0.0,148.48,leinster
8590374.0,2013.0,01/11/2013,1022014.0,0.5,,3.0,Low,56136.0,1.0,12000.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,,,4.0,3.87,12593.56,12000.0,0.0,447.19,munster
46754623.0,2015.0,01/04/2015,1122015.0,10.0,,3.0,Medium,115000.0,2.0,25000.0, 60 months,2.0,INDIVIDUAL,1.0,,1.0,High,2.0,Good Loan,0.0,22.99,F,6.0,23.17,5605.03,1931.1,0.0,704.62,Northern-Irl
1242340.0,2012.0,01/04/2012,1012015.0,0.5,,1.0,Low,40000.0,1.0,12000.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,Low,1.0,Good Loan,0.0,13.11,,2.0,19.98,14416.3748,12000.0,0.0,404.97,cannught
513963.0,2010.0,01/05/2010,1052013.0,0.5,,1.0,Low,54996.0,1.0,8000.0, 36 months,1.0,INDIVIDUAL,1.0,,4.0,High,2.0,Good Loan,0.0,14.96,,4.0,12.52,9974.44,8000.0,0.0,277.18,Northern-Irl
11256188.0,2014.0,01/02/2014,1012016.0,6.05,,3.0,Low,56291.0,1.0,13125.0, 36 months,1.0,INDIVIDUAL,1.0,,1.0,Low,1.0,Good Loan,0.0,9.67,,2.0,17.65,9694.04,7942.91,0.0,421.48,ulster
39650316.0,2015.0,01/01/2015,1012016.0,9.0,,3.0,Low,69138.0,1.0,25000.0, 60 months,2.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,15.99,,4.0,23.76,6663.81,3231.23,0.0,607.82,Northern-Irl
20672007.0,2014.0,01/07/2014,1122015.0,10.0,,1.0,Low,65000.0,1.0,14000.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,Low,1.0,Good Loan,0.0,10.15,,2.0,,7696.41,6084.65,0.0,452.73,cannught
3526796.0,2013.0,01/03/2013,1112015.0,10.0,,3.0,Low,,1.0,21000.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Good Loan,0.0,7.9,A,1.0,16.16,23625.77001,21000.0,0.0,657.1,leinster
27661704.0,2014.0,01/09/2014,1122015.0,4.0,,1.0,Low,94750.0,1.0,21000.0, 60 months,2.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,15.61,D,4.0,19.87,7595.1,3834.62,0.0,506.34,ulster
5415823.0,2013.0,01/06/2013,1012016.0,10.0,,2.0,Low,52000.0,1.0,9450.0, 36 months,1.0,INDIVIDUAL,1.0,other,4.0,High,2.0,Good Loan,0.0,20.49,E,5.0,28.2,10959.56,7768.82,0.0,353.56,Northern-Irl
10090567.0,2014.0,01/01/2014,1022014.0,2.0,,1.0,Low,70000.0,1.0,11700.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,14.98,C,3.0,11.11,11846.33,11700.0,0.0,405.47,Northern-Irl
28643253.0,2014.0,01/10/2014,1012016.0,5.0,RENT,1.0,Low,53000.0,1.0,14000.0, 60 months,2.0,,1.0,,6.0,High,2.0,Good Loan,0.0,16.29,D,4.0,38.73,5150.02,2519.35,0.0,342.62,ulster
13567515.0,2014.0,01/04/2014,1012016.0,10.0,,3.0,Low,65000.0,1.0,24000.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,14.64,,3.0,30.13,17382.75,12716.45,0.0,827.75,cannught
36920165.0,2014.0,01/12/2014,1082015.0,4.0,RENT,1.0,Low,61000.0,1.0,8400.0, 36 months,1.0,INDIVIDUAL,1.0,credit_card,1.0,Low,1.0,Good Loan,0.0,9.49,,2.0,24.21,8911.61,8400.0,0.0,269.04,ulster
2366022.0,2013.0,01/05/2013,1012016.0,7.0,,3.0,Low,45177.0,1.0,20125.0, 60 months,2.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,23.63,F,6.0,17.61,18377.37,7843.45,0.0,574.65,Northern-Irl
3152328.0,2013.0,01/01/2013,1012016.0,10.0,OWN,2.0,Low,82000.0,1.0,15000.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,Low,1.0,Good Loan,0.0,10.16,B,2.0,28.88,16968.62,14510.4,0.0,485.14,leinster
34894239.0,2014.0,01/11/2014,1102015.0,10.0,,1.0,Low,95000.0,1.0,10000.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,,1.0,Good Loan,0.0,,,3.0,12.85,10934.61,,0.0,334.01,Northern-Irl
48986796.0,2015.0,01/05/2015,1012016.0,6.05,,3.0,Low,85000.0,1.0,25000.0, 60 months,2.0,INDIVIDUAL,1.0,credit_card,1.0,,2.0,Good Loan,0.0,16.55,D,4.0,21.94,4433.44,1973.65,0.0,615.29,ulster
466516.0,2009.0,01/12/2009,1022011.0,0.5,,1.0,Low,75000.0,1.0,6000.0, 36 months,1.0,INDIVIDUAL,1.0,,1.0,Low,1.0,Good Loan,0.0,11.48,B,2.0,11.9,6636.97,6000.0,0.0,197.82,ulster
61389917.0,2015.0,01/10/2015,1012016.0,9.0,,1.0,Low,32000.0,1.0,12600.0, 60 months,2.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,15.61,,4.0,34.59,900.5,425.2,0.0,303.81,cannught
39520340.0,2015.0,01/02/2015,,3.0,,3.0,Medium,103800.0,2.0,, 60 months,2.0,INDIVIDUAL,1.0,credit_card,1.0,,2.0,Good Loan,0.0,14.31,,3.0,15.04,8196.26,4299.84,0.0,749.74,munster
31076112.0,2014.0,01/10/2014,1012016.0,0.5,MORTGAGE,3.0,Low,65000.0,1.0,6000.0, 36 months,1.0,INDIVIDUAL,1.0,,12.0,High,2.0,Good Loan,0.0,,,4.0,10.69,2959.91,1995.16,0.0,211.81,leinster
1302275.0,2012.0,01/05/2012,1062015.0,8.0,RENT,1.0,Low,65000.0,1.0,6500.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Good Loan,0.0,6.62,A,1.0,5.59,7181.349392,6500.0,0.0,199.58,Northern-Irl
